i,j,x,y,p,w,q
28,43,0.568627,0.862745,0.864034,1.147174,0.054877
28,44,0.568627,0.882353,0.845562,1.150519,0.026433
28,45,0.568627,0.901961,0.829431,1.153864,0.012252
28,46,0.568627,0.921569,0.815886,1.157209,0.005465
28,47,0.568627,0.941176,0.805132,1.160554,0.002345
28,48,0.568627,0.960784,0.797332,1.163899,0.000969
28,49,0.568627,0.980392,0.792604,1.167243,0.000385
29,0,0.588235,0.019608,0.738779,1.003460,0.000330
29,1,0.588235,0.039216,0.744734,1.006920,0.000831
29,2,0.588235,0.058824,0.754558,1.010381,0.002011
29,3,0.588235,0.078431,0.768103,1.013841,0.004686
29,4,0.588235,0.098039,0.785164,1.017301,0.010505
29,5,0.588235,0.117647,0.805481,1.020761,0.022665
29,6,0.588235,0.137255,0.828747,1.024221,0.047054
29,7,0.588235,0.156863,0.854609,1.027682,0.094005
29,8,0.588235,0.176471,0.882674,1.031142,0.180719
29,9,0.588235,0.196078,0.912519,1.034602,0.334317
29,10,0.588235,0.215686,0.943689,1.038062,0.595136
29,11,0.588235,0.235294,0.975713,1.041522,1.019477
29,12,0.588235,0.254902,1.008106,1.044983,1.680510
29,13,0.588235,0.274510,1.040375,1.048443,2.665677
29,14,0.588235,0.294118,1.072032,1.051903,4.068899
29,15,0.588235,0.313725,1.102598,1.055363,5.976529
29,16,0.588235,0.333333,1.131608,1.058824,8.447417
29,17,0.588235,0.352941,1.158623,1.062284,11.489514
29,18,0.588235,0.372549,1.183234,1.065744,15.037725
29,19,0.588235,0.392157,1.205067,1.069204,18.939365
29,20,0.588235,0.411765,1.223791,1.072664,22.953635
29,21,0.588235,0.431373,1.239123,1.076125,26.769503
29,22,0.588235,0.450980,1.250830,1.079585,30.042215
29,23,0.588235,0.470588,1.258734,1.083045,32.443401
29,24,0.588235,0.490196,1.262717,1.086505,33.715032
29,25,0.588235,0.509804,1.262717,1.089965,33.715032
29,26,0.588235,0.529412,1.258734,1.093426,32.443401
29,27,0.588235,0.549020,1.250830,1.096886,30.042215
29,28,0.588235,0.568627,1.239123,1.100346,26.769503
29,29,0.588235,0.588235,1.223791,1.103806,22.953635
29,30,0.588235,0.607843,1.205067,1.107266,18.939365
29,31,0.588235,0.627451,1.183234,1.110727,15.037725
29,32,0.588235,0.647059,1.158623,1.114187,11.489514
29,33,0.588235,0.666667,1.131608,1.117647,8.447417
29,34,0.588235,0.686275,1.102598,1.121107,5.976529
29,35,0.588235,0.705882,1.072032,1.124567,4.068899
29,36,0.588235,0.725490,1.040375,1.128028,2.665677
29,37,0.588235,0.745098,1.008106,1.131488,1.680510
29,38,0.588235,0.764706,0.975713,1.134948,1.019477
29,39,0.588235,0.784314,0.943689,1.138408,0.595136
29,40,0.588235,0.803922,0.912519,1.141869,0.334317
29,41,0.588235,0.823529,0.882674,1.145329,0.180719
29,42,0.588235,0.843137,0.854609,1.148789,0.094005
29,43,0.588235,0.862745,0.828747,1.152249,0.047054
29,44,0.588235,0.882353,0.805481,1.155709,0.022665
29,45,0.588235,0.901961,0.785164,1.159170,0.010505
29,46,0.588235,0.921569,0.768103,1.162630,0.004686
29,47,0.588235,0.941176,0.754558,1.166090,0.002011
29,48,0.588235,0.960784,0.744734,1.169550,0.000831
29,49,0.588235,0.980392,0.738779,1.173010,0.000330
30,0,0.607843,0.019608,0.688914,1.003576,0.000272
30,1,0.607843,0.039216,0.696006,1.007151,0.000685
30,2,0.607843,0.058824,0.707705,1.010727,0.001659
30,3,0.607843,0.078431,0.723836,1.014302,0.003866
30,4,0.607843,0.098039,0.744153,1.017878,0.008668
30,5,0.607843,0.117647,0.768349,1.021453,0.018701
30,6,0.607843,0.137255,0.796056,1.025029,0.038825
30,7,0.607843,0.156863,0.826855,1.028604,0.077565
30,8,0.607843,0.176471,0.860278,1.032180,0.149113
30,9,0.607843,0.196078,0.895819,1.035755,0.275849
30,10,0.607843,0.215686,0.932940,1.039331,0.491055
30,11,0.607843,0.235294,0.971077,1.042907,0.841184
30,12,0.607843,0.254902,1.009653,1.046482,1.386612
30,13,0.607843,0.274510,1.048082,1.050058,2.199488
30,14,0.607843,0.294118,1.085783,1.053633,3.357306
30,15,0.607843,0.313725,1.122183,1.057209,4.931318
30,16,0.607843,0.333333,1.156731,1.060784,6.970082
30,17,0.607843,0.352941,1.188903,1.064360,9.480158
30,18,0.607843,0.372549,1.218211,1.067935,12.407837
30,19,0.607843,0.392157,1.244212,1.071511,15.627134
30,20,0.607843,0.411765,1.266511,1.075087,18.939365
30,21,0.607843,0.431373,1.284769,1.078662,22.087891
30,22,0.607843,0.450980,1.298711,1.082238,24.788251
30,23,0.607843,0.470588,1.308125,1.085813,26.769503
30,24,0.607843,0.490196,1.312867,1.089389,27.818744
30,25,0.607843,0.509804,1.312867,1.092964,27.818744
30,26,0.607843,0.529412,1.308125,1.096540,26.769503
30,27,0.607843,0.549020,1.298711,1.100115,24.788251
30,28,0.607843,0.568627,1.284769,1.103691,22.087891
30,29,0.607843,0.588235,1.266511,1.107266,18.939365
30,30,0.607843,0.607843,1.244212,1.110842,15.627134
30,31,0.607843,0.627451,1.218211,1.114418,12.407837
30,32,0.607843,0.647059,1.188903,1.117993,9.480158
30,33,0.607843,0.666667,1.156731,1.121569,6.970082
30,34,0.607843,0.686275,1.122183,1.125144,4.931318
30,35,0.607843,0.705882,1.085783,1.128720,3.357306
30,36,0.607843,0.725490,1.048082,1.132295,2.199488
30,37,0.607843,0.745098,1.009653,1.135871,1.386612
30,38,0.607843,0.764706,0.971077,1.139446,0.841184
30,39,0.607843,0.784314,0.932940,1.143022,0.491055
30,40,0.607843,0.803922,0.895819,1.146597,0.275849
30,41,0.607843,0.823529,0.860278,1.150173,0.149113
30,42,0.607843,0.843137,0.826855,1.153749,0.077565
30,43,0.607843,0.862745,0.796056,1.157324,0.038825
30,44,0.607843,0.882353,0.768349,1.160900,0.018701
30,45,0.607843,0.901961,0.744153,1.164475,0.008668
30,46,0.607843,0.921569,0.723836,1.168051,0.003866
30,47,0.607843,0.941176,0.707705,1.171626,0.001659
30,48,0.607843,0.960784,0.696006,1.175202,0.000685
30,49,0.607843,0.980392,0.688914,1.178777,0.000272
31,0,0.627451,0.019608,0.643765,1.003691,0.000216
31,1,0.627451,0.039216,0.651886,1.007382,0.000544
31,2,0.627451,0.058824,0.665284,1.011073,0.001318
31,3,0.627451,0.078431,0.683755,1.014764,0.003070
31,4,0.627451,0.098039,0.707021,1.018454,0.006882
31,5,0.627451,0.117647,0.734728,1.022145,0.014849
31,6,0.627451,0.137255,0.766457,1.025836,0.030827
31,7,0.627451,0.156863,0.801725,1.029527,0.061586
31,8,0.627451,0.176471,0.840000,1.033218,0.118395
31,9,0.627451,0.196078,0.880699,1.036909,0.219023
31,10,0.627451,0.215686,0.923207,1.040600,0.389894
31,11,0.627451,0.235294,0.966880,1.044291,0.667895
31,12,0.627451,0.254902,1.011054,1.047982,1.100960
31,13,0.627451,0.274510,1.055061,1.051672,1.746378
31,14,0.627451,0.294118,1.098233,1.055363,2.665677
31,15,0.627451,0.313725,1.139916,1.059054,3.915432
31,16,0.627451,0.333333,1.179478,1.062745,5.534197
31,17,0.627451,0.352941,1.216319,1.066436,7.527180
31,18,0.627451,0.372549,1.249881,1.070127,9.851737
31,19,0.627451,0.392157,1.279656,1.073818,12.407837
31,20,0.627451,0.411765,1.305191,1.077509,15.037725
31,21,0.627451,0.431373,1.326099,1.081200,17.537633
31,22,0.627451,0.450980,1.342064,1.084890,19.681700
31,23,0.627451,0.470588,1.352844,1.088581,21.254801
31,24,0.627451,0.490196,1.358275,1.092272,22.087891
31,25,0.627451,0.509804,1.358275,1.095963,22.087891
31,26,0.627451,0.529412,1.352844,1.099654,21.254801
31,27,0.627451,0.549020,1.342064,1.103345,19.681700
31,28,0.627451,0.568627,1.326099,1.107036,17.537633
31,29,0.627451,0.588235,1.305191,1.110727,15.037725
31,30,0.627451,0.607843,1.279656,1.114418,12.407837
31,31,0.627451,0.627451,1.249881,1.118108,9.851737
31,32,0.627451,0.647059,1.216319,1.121799,7.527180
31,33,0.627451,0.666667,1.179478,1.125490,5.534197
31,34,0.627451,0.686275,1.139916,1.129181,3.915432
31,35,0.627451,0.705882,1.098233,1.132872,2.665677
31,36,0.627451,0.725490,1.055061,1.136563,1.746378
31,37,0.627451,0.745098,1.011054,1.140254,1.100960
31,38,0.627451,0.764706,0.966880,1.143945,0.667895
31,39,0.627451,0.784314,0.923207,1.147636,0.389894
31,40,0.627451,0.803922,0.880699,1.151326,0.219023
31,41,0.627451,0.823529,0.840000,1.155017,0.118395
31,42,0.627451,0.843137,0.801725,1.158708,0.061586
31,43,0.627451,0.862745,0.766457,1.162399,0.030827
31,44,0.627451,0.882353,0.734728,1.166090,0.014849
31,45,0.627451,0.901961,0.707021,1.169781,0.006882
31,46,0.627451,0.921569,0.683755,1.173472,0.003070
31,47,0.627451,0.941176,0.665284,1.177163,0.001318
31,48,0.627451,0.960784,0.651886,1.180854,0.000544
31,49,0.627451,0.980392,0.643765,1.184544,0.000216
32,0,0.647059,0.019608,0.604016,1.003806,0.000165
32,1,0.647059,0.039216,0.613043,1.007612,0.000416
32,2,0.647059,0.058824,0.627936,1.011419,0.001007
32,3,0.647059,0.078431,0.648469,1.015225,0.002345
32,4,0.647059,0.098039,0.674330,1.019031,0.005258
32,5,0.647059,0.117647,0.705129,1.022837,0.011345
32,6,0.647059,0.137255,0.740398,1.026644,0.023553
32,7,0.647059,0.156863,0.779602,1.030450,0.047054
32,8,0.647059,0.176471,0.822147,1.034256,0.090459
32,9,0.647059,0.196078,0.867388,1.038062,0.167343
32,10,0.647059,0.215686,0.914639,1.041869,0.297897
32,11,0.647059,0.235294,0.963184,1.045675,0.510302
32,12,0.647059,0.254902,1.012287,1.049481,0.841184
32,13,0.647059,0.274510,1.061205,1.053287,1.334313
32,14,0.647059,0.294118,1.109194,1.057093,2.036700
32,15,0.647059,0.313725,1.155528,1.060900,2.991570
32,16,0.647059,0.333333,1.199504,1.064706,4.228381
32,17,0.647059,0.352941,1.240456,1.068512,5.751112
32,18,0.647059,0.372549,1.277763,1.072318,7.527180
32,19,0.647059,0.392157,1.310860,1.076125,9.480158
32,20,0.647059,0.411765,1.339244,1.079931,11.489514
32,21,0.647059,0.431373,1.362485,1.083737,13.399559
32,22,0.647059,0.450980,1.380232,1.087543,15.037725
32,23,0.647059,0.470588,1.392215,1.091349,16.239646
32,24,0.647059,0.490196,1.398252,1.095156,16.876165
32,25,0.647059,0.509804,1.398252,1.098962,16.876165
32,26,0.647059,0.529412,1.392215,1.102768,16.239646
32,27,0.647059,0.549020,1.380232,1.106574,15.037725
32,28,0.647059,0.568627,1.362485,1.110381,13.399559
32,29,0.647059,0.588235,1.339244,1.114187,11.489514
32,30,0.647059,0.607843,1.310860,1.117993,9.480158
32,31,0.647059,0.627451,1.277763,1.121799,7.527180
32,32,0.647059,0.647059,1.240456,1.125606,5.751112
32,33,0.647059,0.666667,1.199504,1.129412,4.228381
32,34,0.647059,0.686275,1.155528,1.133218,2.991570
32,35,0.647059,0.705882,1.109194,1.137024,2.036700
32,36,0.647059,0.725490,1.061205,1.140830,1.334313
32,37,0.647059,0.745098,1.012287,1.144637,0.841184
32,38,0.647059,0.764706,0.963184,1.148443,0.510302
32,39,0.647059,0.784314,0.914639,1.152249,0.297897
32,40,0.647059,0.803922,0.867388,1.156055,0.167343
32,41,0.647059,0.823529,0.822147,1.159862,0.090459
32,42,0.647059,0.843137,0.779602,1.163668,0.047054
32,43,0.647059,0.862745,0.740398,1.167474,0.023553
32,44,0.647059,0.882353,0.705129,1.171280,0.011345
32,45,0.647059,0.901961,0.674330,1.175087,0.005258
32,46,0.647059,0.921569,0.648469,1.178893,0.002345
32,47,0.647059,0.941176,0.627936,1.182699,0.001007
32,48,0.647059,0.960784,0.613043,1.186505,0.000416
32,49,0.647059,0.980392,0.604016,1.190311,0.000165
33,0,0.666667,0.019608,0.570269,1.003922,0.000121
33,1,0.666667,0.039216,0.580066,1.007843,0.000306
33,2,0.666667,0.058824,0.596228,1.011765,0.000740
33,3,0.666667,0.078431,0.618511,1.015686,0.001724
33,4,0.666667,0.098039,0.646576,1.019608,0.003866
33,5,0.666667,0.117647,0.680000,1.023529,0.008341
33,6,0.666667,0.137255,0.718274,1.027451,0.017317
33,7,0.666667,0.156863,0.760819,1.031373,0.034596
33,8,0.666667,0.176471,0.806990,1.035294,0.066508
33,9,0.666667,0.196078,0.856086,1.039216,0.123036
33,10,0.666667,0.215686,0.907364,1.043137,0.219023
33,11,0.666667,0.235294,0.960047,1.047059,0.375189
33,12,0.666667,0.254902,1.013335,1.050980,0.618463
33,13,0.666667,0.274510,1.066421,1.054902,0.981025
33,14,0.666667,0.294118,1.118500,1.058824,1.497440
33,15,0.666667,0.313725,1.168782,1.062745,2.199488
33,16,0.666667,0.333333,1.216506,1.066667,3.108826
33,17,0.666667,0.352941,1.260948,1.070588,4.228381
33,18,0.666667,0.372549,1.301435,1.074510,5.534197
33,19,0.666667,0.392157,1.337352,1.078431,6.970082
33,20,0.666667,0.411765,1.368155,1.082353,8.447417
33,21,0.666667,0.431373,1.393377,1.086275,9.851737
33,22,0.666667,0.450980,1.412636,1.090196,11.056163
33,23,0.666667,0.470588,1.425640,1.094118,11.939850
33,24,0.666667,0.490196,1.432191,1.098039,12.407837
33,25,0.666667,0.509804,1.432191,1.101961,12.407837
33,26,0.666667,0.529412,1.425640,1.105882,11.939850
33,27,0.666667,0.549020,1.412636,1.109804,11.056163
33,28,0.666667,0.568627,1.393377,1.113725,9.851737
33,29,0.666667,0.588235,1.368155,1.117647,8.447417
33,30,0.666667,0.607843,1.337352,1.121569,6.970082
33,31,0.666667,0.627451,1.301435,1.125490,5.534197
33,32,0.666667,0.647059,1.260948,1.129412,4.228381
33,33,0.666667,0.666667,1.216506,1.133333,3.108826
33,34,0.666667,0.686275,1.168782,1.137255,2.199488
33,35,0.666667,0.705882,1.118500,1.141176,1.497440
33,36,0.666667,0.725490,1.066421,1.145098,0.981025
33,37,0.666667,0.745098,1.013335,1.149020,0.618463
33,38,0.666667,0.764706,0.960047,1.152941,0.375189
33,39,0.666667,0.784314,0.907364,1.156863,0.219023
33,40,0.666667,0.803922,0.856086,1.160784,0.123036
33,41,0.666667,0.823529,0.806990,1.164706,0.066508
33,42,0.666667,0.843137,0.760819,1.168627,0.034596
33,43,0.666667,0.862745,0.718274,1.172549,0.017317
33,44,0.666667,0.882353,0.680000,1.176471,0.008341
33,45,0.666667,0.901961,0.646576,1.180392,0.003866
33,46,0.666667,0.921569,0.618511,1.184314,0.001724
33,47,0.666667,0.941176,0.596228,1.188235,0.000740
33,48,0.666667,0.960784,0.580066,1.192157,0.000306
33,49,0.666667,0.980392,0.570269,1.196078,0.000121
34,0,0.686275,0.019608,0.543037,1.004037,0.000086
34,1,0.686275,0.039216,0.553454,1.008074,0.000216
34,2,0.686275,0.058824,0.570641,1.012111,0.000524
34,3,0.686275,0.078431,0.594336,1.016148,0.001220
34,4,0.686275,0.098039,0.624180,1.020185,0.002735
34,5,0.686275,0.117647,0.659721,1.024221,0.005901
34,6,0.686275,0.137255,0.700421,1.028258,0.012252
34,7,0.686275,0.156863,0.745662,1.032295,0.024476
34,8,0.686275,0.176471,0.794759,1.036332,0.047054
34,9,0.686275,0.196078,0.846966,1.040369,0.087047
34,10,0.686275,0.215686,0.901494,1.044406,0.154958
34,11,0.686275,0.235294,0.957515,1.048443,0.265445
34,12,0.686275,0.254902,1.014180,1.052480,0.437561
34,13,0.686275,0.274510,1.070630,1.056517,0.694073
34,14,0.686275,0.294118,1.126009,1.060554,1.059435
34,15,0.686275,0.313725,1.179478,1.064591,1.556133
34,16,0.686275,0.333333,1.230226,1.068627,2.199488
34,17,0.686275,0.352941,1.277485,1.072664,2.991570
34,18,0.686275,0.372549,1.320537,1.076701,3.915432
34,19,0.686275,0.392157,1.358730,1.080738,4.931318
34,20,0.686275,0.411765,1.391485,1.084775,5.976529
34,21,0.686275,0.431373,1.418305,1.088812,6.970082
34,22,0.686275,0.450980,1.438785,1.092849,7.822211
34,23,0.686275,0.470588,1.452613,1.096886,8.447417
34,24,0.686275,0.490196,1.459579,1.100923,8.778517
34,25,0.686275,0.509804,1.459579,1.104960,8.778517
34,26,0.686275,0.529412,1.452613,1.108997,8.447417
34,27,0.686275,0.549020,1.438785,1.113033,7.822211
34,28,0.686275,0.568627,1.418305,1.117070,6.970082
34,29,0.686275,0.588235,1.391485,1.121107,5.976529
34,30,0.686275,0.607843,1.358730,1.125144,4.931318
34,31,0.686275,0.627451,1.320537,1.129181,3.915432
34,32,0.686275,0.647059,1.277485,1.133218,2.991570
34,33,0.686275,0.666667,1.230226,1.137255,2.199488
34,34,0.686275,0.686275,1.179478,1.141292,1.556133
34,35,0.686275,0.705882,1.126009,1.145329,1.059435
34,36,0.686275,0.725490,1.070630,1.149366,0.694073
34,37,0.686275,0.745098,1.014180,1.153403,0.437561
34,38,0.686275,0.764706,0.957515,1.157439,0.265445
34,39,0.686275,0.784314,0.901494,1.161476,0.154958
34,40,0.686275,0.803922,0.846966,1.165513,0.087047
34,41,0.686275,0.823529,0.794759,1.169550,0.047054
34,42,0.686275,0.843137,0.745662,1.173587,0.024476
34,43,0.686275,0.862745,0.700421,1.177624,0.012252
34,44,0.686275,0.882353,0.659721,1.181661,0.005901
34,45,0.686275,0.901961,0.624180,1.185698,0.002735
34,46,0.686275,0.921569,0.594336,1.189735,0.001220
34,47,0.686275,0.941176,0.570641,1.193772,0.000524
34,48,0.686275,0.960784,0.553454,1.197809,0.000216
34,49,0.686275,0.980392,0.543037,1.201845,0.000086
35,0,0.705882,0.019608,0.522732,1.004152,0.000059
35,1,0.705882,0.039216,0.533612,1.008304,0.000147
35,2,0.705882,0.058824,0.551562,1.012457,0.000356
35,3,0.705882,0.078431,0.576310,1.016609,0.000831
35,4,0.705882,0.098039,0.607480,1.020761,0.001862
35,5,0.705882,0.117647,0.644601,1.024913,0.004018
35,6,0.705882,0.137255,0.687109,1.029066,0.008341
35,7,0.705882,0.156863,0.734361,1.033218,0.016664
35,8,0.705882,0.176471,0.785639,1.037370,0.032035
35,9,0.705882,0.196078,0.840166,1.041522,0.059263
35,10,0.705882,0.215686,0.897117,1.045675,0.105497
35,11,0.705882,0.235294,0.955627,1.049827,0.180719
35,12,0.705882,0.254902,1.014810,1.053979,0.297897
35,13,0.705882,0.274510,1.073768,1.058131,0.472534
35,14,0.705882,0.294118,1.131608,1.062284,0.721278
35,15,0.705882,0.313725,1.187453,1.066436,1.059435
35,16,0.705882,0.333333,1.240456,1.070588,1.497440
35,17,0.705882,0.352941,1.289815,1.074740,2.036700
35,18,0.705882,0.372549,1.334780,1.078893,2.665677
35,19,0.705882,0.392157,1.374670,1.083045,3.357306
35,20,0.705882,0.411765,1.408880,1.087197,4.068899
35,21,0.705882,0.431373,1.436893,1.091349,4.745323
35,22,0.705882,0.450980,1.458282,1.095502,5.325463
35,23,0.705882,0.470588,1.472724,1.099654,5.751112
35,24,0.705882,0.490196,1.480001,1.103806,5.976529
35,25,0.705882,0.509804,1.480001,1.107958,5.976529
35,26,0.705882,0.529412,1.472724,1.112111,5.751112
35,27,0.705882,0.549020,1.458282,1.116263,5.325463
35,28,0.705882,0.568627,1.436893,1.120415,4.745323
35,29,0.705882,0.588235,1.408880,1.124567,4.068899
35,30,0.705882,0.607843,1.374670,1.128720,3.357306
35,31,0.705882,0.627451,1.334780,1.132872,2.665677
35,32,0.705882,0.647059,1.289815,1.137024,2.036700
35,33,0.705882,0.666667,1.240456,1.141176,1.497440
35,34,0.705882,0.686275,1.187453,1.145329,1.059435
35,35,0.705882,0.705882,1.131608,1.149481,0.721278
35,36,0.705882,0.725490,1.073768,1.153633,0.472534
35,37,0.705882,0.745098,1.014810,1.157785,0.297897
35,38,0.705882,0.764706,0.955627,1.161938,0.180719
35,39,0.705882,0.784314,0.897117,1.166090,0.105497
35,40,0.705882,0.803922,0.840166,1.170242,0.059263
35,41,0.705882,0.823529,0.785639,1.174394,0.032035
35,42,0.705882,0.843137,0.734361,1.178547,0.016664
35,43,0.705882,0.862745,0.687109,1.182699,0.008341
35,44,0.705882,0.882353,0.644601,1.186851,0.004018
35,45,0.705882,0.901961,0.607480,1.191003,0.001862
35,46,0.705882,0.921569,0.576310,1.195156,0.000831
35,47,0.705882,0.941176,0.551562,1.199308,0.000356
35,48,0.705882,0.960784,0.533612,1.203460,0.000147
35,49,0.705882,0.980392,0.522732,1.207612,0.000059
36,0,0.725490,0.019608,0.509662,1.004268,0.000038
36,1,0.725490,0.039216,0.520840,1.008535,0.000096
36,2,0.725490,0.058824,0.539282,1.012803,0.000234
36,3,0.725490,0.078431,0.564707,1.017070,0.000544
36,4,0.725490,0.098039,0.596731,1.021338,0.001220
36,5,0.725490,0.117647,0.634868,1.025606,0.002632
36,6,0.725490,0.137255,0.678541,1.029873,0.005465
36,7,0.725490,0.156863,0.727086,1.034141,0.010917
36,8,0.725490,0.176471,0.779768,1.038408,0.020987
36,9,0.725490,0.196078,0.835789,1.042676,0.038825
36,10,0.725490,0.215686,0.894299,1.046943,0.069115
36,11,0.725490,0.235294,0.954412,1.051211,0.118395
36,12,0.725490,0.254902,1.015215,1.055479,0.195163
36,13,0.725490,0.274510,1.075788,1.059746,0.309573
36,14,0.725490,0.294118,1.135212,1.064014,0.472534
36,15,0.725490,0.313725,1.192586,1.068281,0.694073
36,16,0.725490,0.333333,1.247041,1.072549,0.981025
36,17,0.725490,0.352941,1.297751,1.076817,1.334313
36,18,0.725490,0.372549,1.343948,1.081084,1.746378
36,19,0.725490,0.392157,1.384930,1.085352,2.199488
36,20,0.725490,0.411765,1.420078,1.089619,2.665677
36,21,0.725490,0.431373,1.448857,1.093887,3.108826
36,22,0.725490,0.450980,1.470832,1.098155,3.488896
36,23,0.725490,0.470588,1.485670,1.102422,3.767754
36,24,0.725490,0.490196,1.493146,1.106690,3.915432
36,25,0.725490,0.509804,1.493146,1.110957,3.915432
36,26,0.725490,0.529412,1.485670,1.115225,3.767754
36,27,0.725490,0.549020,1.470832,1.119493,3.488896
36,28,0.725490,0.568627,1.448857,1.123760,3.108826
36,29,0.725490,0.588235,1.420078,1.128028,2.665677
36,30,0.725490,0.607843,1.384930,1.132295,2.199488
36,31,0.725490,0.627451,1.343948,1.136563,1.746378
36,32,0.725490,0.647059,1.297751,1.140830,1.334313
36,33,0.725490,0.666667,1.247041,1.145098,0.981025
36,34,0.725490,0.686275,1.192586,1.149366,0.694073
36,35,0.725490,0.705882,1.135212,1.153633,0.472534
36,36,0.725490,0.725490,1.075788,1.157901,0.309573
36,37,0.725490,0.745098,1.015215,1.162168,0.195163
36,38,0.725490,0.764706,0.954412,1.166436,0.118395
36,39,0.725490,0.784314,0.894299,1.170704,0.069115
36,40,0.725490,0.803922,0.835789,1.174971,0.038825
36,41,0.725490,0.823529,0.779768,1.179239,0.020987
36,42,0.725490,0.843137,0.727086,1.183506,0.010917
36,43,0.725490,0.862745,0.678541,1.187774,0.005465
36,44,0.725490,0.882353,0.634868,1.192042,0.002632
36,45,0.725490,0.901961,0.596731,1.196309,0.001220
36,46,0.725490,0.921569,0.564707,1.200577,0.000544
36,47,0.725490,0.941176,0.539282,1.204844,0.000234
36,48,0.725490,0.960784,0.520840,1.209112,0.000096
36,49,0.725490,0.980392,0.509662,1.213379,0.000038
37,0,0.745098,0.019608,0.504025,1.004383,0.000024
37,1,0.745098,0.039216,0.515332,1.008766,0.000061
37,2,0.745098,0.058824,0.533985,1.013149,0.000147
37,3,0.745098,0.078431,0.559703,1.017532,0.000343
37,4,0.745098,0.098039,0.592095,1.021915,0.000769
37,5,0.745098,0.117647,0.630671,1.026298,0.001659
37,6,0.745098,0.137255,0.674845,1.030681,0.003445
37,7,0.745098,0.156863,0.723949,1.035063,0.006882
37,8,0.745098,0.176471,0.777237,1.039446,0.013231
37,9,0.745098,0.196078,0.833901,1.043829,0.024476
37,10,0.745098,0.215686,0.893084,1.048212,0.043572
37,11,0.745098,0.235294,0.953888,1.052595,0.074639
37,12,0.745098,0.254902,1.015390,1.056978,0.123036
37,13,0.745098,0.274510,1.076659,1.061361,0.195163
37,14,0.745098,0.294118,1.136767,1.065744,0.297897
37,15,0.745098,0.313725,1.194801,1.070127,0.437561
37,16,0.745098,0.333333,1.249881,1.074510,0.618463
37,17,0.745098,0.352941,1.301174,1.078893,0.841184
37,18,0.745098,0.372549,1.347902,1.083276,1.100960
37,19,0.745098,0.392157,1.389356,1.087659,1.386612
37,20,0.745098,0.411765,1.424907,1.092042,1.680510
37,21,0.745098,0.431373,1.454017,1.096424,1.959882
37,22,0.745098,0.450980,1.476245,1.100807,2.199488
37,23,0.745098,0.470588,1.491253,1.105190,2.375286
37,24,0.745098,0.490196,1.498815,1.109573,2.468387
37,25,0.745098,0.509804,1.498815,1.113956,2.468387
37,26,0.745098,0.529412,1.491253,1.118339,2.375286
37,27,0.745098,0.549020,1.476245,1.122722,2.199488
37,28,0.745098,0.568627,1.454017,1.127105,1.959882
37,29,0.745098,0.588235,1.424907,1.131488,1.680510
37,30,0.745098,0.607843,1.389356,1.135871,1.386612
37,31,0.745098,0.627451,1.347902,1.140254,1.100960
37,32,0.745098,0.647059,1.301174,1.144637,0.841184
37,33,0.745098,0.666667,1.249881,1.149020,0.618463
37,34,0.745098,0.686275,1.194801,1.153403,0.437561
37,35,0.745098,0.705882,1.136767,1.157785,0.297897
37,36,0.745098,0.725490,1.076659,1.162168,0.195163
37,37,0.745098,0.745098,1.015390,1.166551,0.123036
37,38,0.745098,0.764706,0.953888,1.170934,0.074639
37,39,0.745098,0.784314,0.893084,1.175317,0.043572
37,40,0.745098,0.803922,0.833901,1.179700,0.024476
37,41,0.745098,0.823529,0.777237,1.184083,0.013231
37,42,0.745098,0.843137,0.723949,1.188466,0.006882
37,43,0.745098,0.862745,0.674845,1.192849,0.003445
37,44,0.745098,0.882353,0.630671,1.197232,0.001659
37,45,0.745098,0.901961,0.592095,1.201615,0.000769
37,46,0.745098,0.921569,0.559703,1.205998,0.000343
37,47,0.745098,0.941176,0.533985,1.210381,0.000147
37,48,0.745098,0.960784,0.515332,1.214764,0.000061
37,49,0.745098,0.980392,0.504025,1.219146,0.000024
38,0,0.764706,0.019608,0.505906,1.004498,0.000015
38,1,0.764706,0.039216,0.517170,1.008997,0.000037
38,2,0.764706,0.058824,0.535753,1.013495,0.000089
38,3,0.764706,0.078431,0.561373,1.017993,0.000208
38,4,0.764706,0.098039,0.593642,1.022491,0.000467
38,5,0.764706,0.117647,0.632072,1.026990,0.001007
38,6,0.764706,0.137255,0.676079,1.031488,0.002090
38,7,0.764706,0.156863,0.724996,1.035986,0.004175
38,8,0.764706,0.176471,0.778082,1.040484,0.008027
38,9,0.764706,0.196078,0.834531,1.044983,0.014849
38,10,0.764706,0.215686,0.893490,1.049481,0.026433
38,11,0.764706,0.235294,0.954063,1.053979,0.045280
38,12,0.764706,0.254902,1.015332,1.058478,0.074639
38,13,0.764706,0.274510,1.076369,1.062976,0.118395
38,14,0.764706,0.294118,1.136248,1.067474,0.180719
38,15,0.764706,0.313725,1.194062,1.071972,0.265445
38,16,0.764706,0.333333,1.248934,1.076471,0.375189
38,17,0.764706,0.352941,1.300032,1.080969,0.510302
38,18,0.764706,0.372549,1.346582,1.085467,0.667895
38,19,0.764706,0.392157,1.387879,1.089965,0.841184
38,20,0.764706,0.411765,1.423295,1.094464,1.019477
38,21,0.764706,0.431373,1.452295,1.098962,1.188957
38,22,0.764706,0.450980,1.474438,1.103460,1.334313
38,23,0.764706,0.470588,1.489390,1.107958,1.440961
38,24,0.764706,0.490196,1.496923,1.112457,1.497440
