row,col,value
2139,2139,1.198385e+00
2140,2140,1.203345e+00
2141,2141,1.208304e+00
2142,2142,1.213264e+00
2143,2143,1.218224e+00
2144,2144,1.223183e+00
2145,2145,1.228143e+00
2146,2146,1.233103e+00
2147,2147,1.238062e+00
2148,2148,1.243022e+00
2149,2149,1.247982e+00
2150,2150,1.005075e+00
2151,2151,1.010150e+00
2152,2152,1.015225e+00
2153,2153,1.020300e+00
2154,2154,1.025375e+00
2155,2155,1.030450e+00
2156,2156,1.035525e+00
2157,2157,1.040600e+00
2158,2158,1.045675e+00
2159,2159,1.050750e+00
2160,2160,1.055825e+00
2161,2161,1.060900e+00
2162,2162,1.065975e+00
2163,2163,1.071050e+00
2164,2164,1.076125e+00
2165,2165,1.081200e+00
2166,2166,1.086275e+00
2167,2167,1.091349e+00
2168,2168,1.096424e+00
2169,2169,1.101499e+00
2170,2170,1.106574e+00
2171,2171,1.111649e+00
2172,2172,1.116724e+00
2173,2173,1.121799e+00
2174,2174,1.126874e+00
2175,2175,1.131949e+00
2176,2176,1.137024e+00
2177,2177,1.142099e+00
2178,2178,1.147174e+00
2179,2179,1.152249e+00
2180,2180,1.157324e+00
2181,2181,1.162399e+00
2182,2182,1.167474e+00
2183,2183,1.172549e+00
2184,2184,1.177624e+00
2185,2185,1.182699e+00
2186,2186,1.187774e+00
2187,2187,1.192849e+00
2188,2188,1.197924e+00
2189,2189,1.202999e+00
2190,2190,1.208074e+00
2191,2191,1.213149e+00
2192,2192,1.218224e+00
2193,2193,1.223299e+00
2194,2194,1.228374e+00
2195,2195,1.233449e+00
2196,2196,1.238524e+00
2197,2197,1.243599e+00
2198,2198,1.248674e+00
2199,2199,1.253749e+00
2200,2200,1.005190e+00
2201,2201,1.010381e+00
2202,2202,1.015571e+00
2203,2203,1.020761e+00
2204,2204,1.025952e+00
2205,2205,1.031142e+00
2206,2206,1.036332e+00
2207,2207,1.041522e+00
2208,2208,1.046713e+00
2209,2209,1.051903e+00
2210,2210,1.057093e+00
2211,2211,1.062284e+00
2212,2212,1.067474e+00
2213,2213,1.072664e+00
2214,2214,1.077855e+00
2215,2215,1.083045e+00
2216,2216,1.088235e+00
2217,2217,1.093426e+00
2218,2218,1.098616e+00
2219,2219,1.103806e+00
2220,2220,1.108997e+00
2221,2221,1.114187e+00
2222,2222,1.119377e+00
2223,2223,1.124567e+00
2224,2224,1.129758e+00
2225,2225,1.134948e+00
2226,2226,1.140138e+00
2227,2227,1.145329e+00
2228,2228,1.150519e+00
2229,2229,1.155709e+00
2230,2230,1.160900e+00
2231,2231,1.166090e+00
2232,2232,1.171280e+00
2233,2233,1.176471e+00
2234,2234,1.181661e+00
2235,2235,1.186851e+00
2236,2236,1.192042e+00
2237,2237,1.197232e+00
2238,2238,1.202422e+00
2239,2239,1.207612e+00
2240,2240,1.212803e+00
2241,2241,1.217993e+00
2242,2242,1.223183e+00
2243,2243,1.228374e+00
2244,2244,1.233564e+00
2245,2245,1.238754e+00
2246,2246,1.243945e+00
2247,2247,1.249135e+00
2248,2248,1.254325e+00
2249,2249,1.259516e+00
2250,2250,1.005306e+00
2251,2251,1.010611e+00
2252,2252,1.015917e+00
2253,2253,1.021223e+00
2254,2254,1.026528e+00
2255,2255,1.031834e+00
2256,2256,1.037140e+00
2257,2257,1.042445e+00
2258,2258,1.047751e+00
2259,2259,1.053057e+00
2260,2260,1.058362e+00
2261,2261,1.063668e+00
2262,2262,1.068973e+00
2263,2263,1.074279e+00
2264,2264,1.079585e+00
2265,2265,1.084890e+00
2266,2266,1.090196e+00
2267,2267,1.095502e+00
2268,2268,1.100807e+00
2269,2269,1.106113e+00
2270,2270,1.111419e+00
2271,2271,1.116724e+00
2272,2272,1.122030e+00
2273,2273,1.127336e+00
2274,2274,1.132641e+00
2275,2275,1.137947e+00
2276,2276,1.143253e+00
2277,2277,1.148558e+00
2278,2278,1.153864e+00
2279,2279,1.159170e+00
2280,2280,1.164475e+00
2281,2281,1.169781e+00
2282,2282,1.175087e+00
2283,2283,1.180392e+00
2284,2284,1.185698e+00
2285,2285,1.191003e+00
2286,2286,1.196309e+00
2287,2287,1.201615e+00
2288,2288,1.206920e+00
2289,2289,1.212226e+00
2290,2290,1.217532e+00
2291,2291,1.222837e+00
2292,2292,1.228143e+00
2293,2293,1.233449e+00
2294,2294,1.238754e+00
2295,2295,1.244060e+00
2296,2296,1.249366e+00
2297,2297,1.254671e+00
2298,2298,1.259977e+00
2299,2299,1.265283e+00
2300,2300,1.005421e+00
2301,2301,1.010842e+00
2302,2302,1.016263e+00
2303,2303,1.021684e+00
2304,2304,1.027105e+00
2305,2305,1.032526e+00
2306,2306,1.037947e+00
2307,2307,1.043368e+00
2308,2308,1.048789e+00
2309,2309,1.054210e+00
2310,2310,1.059631e+00
2311,2311,1.065052e+00
2312,2312,1.070473e+00
2313,2313,1.075894e+00
2314,2314,1.081315e+00
2315,2315,1.086736e+00
2316,2316,1.092157e+00
2317,2317,1.097578e+00
2318,2318,1.102999e+00
2319,2319,1.108420e+00
2320,2320,1.113841e+00
2321,2321,1.119262e+00
2322,2322,1.124683e+00
2323,2323,1.130104e+00
2324,2324,1.135525e+00
2325,2325,1.140946e+00
2326,2326,1.146367e+00
2327,2327,1.151788e+00
2328,2328,1.157209e+00
2329,2329,1.162630e+00
2330,2330,1.168051e+00
2331,2331,1.173472e+00
2332,2332,1.178893e+00
2333,2333,1.184314e+00
2334,2334,1.189735e+00
2335,2335,1.195156e+00
2336,2336,1.200577e+00
2337,2337,1.205998e+00
2338,2338,1.211419e+00
2339,2339,1.216840e+00
2340,2340,1.222261e+00
2341,2341,1.227682e+00
2342,2342,1.233103e+00
2343,2343,1.238524e+00
2344,2344,1.243945e+00
2345,2345,1.249366e+00
2346,2346,1.254787e+00
2347,2347,1.260208e+00
2348,2348,1.265629e+00
2349,2349,1.271050e+00
2350,2350,1.005536e+00
2351,2351,1.011073e+00
2352,2352,1.016609e+00
2353,2353,1.022145e+00
2354,2354,1.027682e+00
2355,2355,1.033218e+00
2356,2356,1.038754e+00
2357,2357,1.044291e+00
2358,2358,1.049827e+00
2359,2359,1.055363e+00
2360,2360,1.060900e+00
2361,2361,1.066436e+00
2362,2362,1.071972e+00
2363,2363,1.077509e+00
2364,2364,1.083045e+00
2365,2365,1.088581e+00
2366,2366,1.094118e+00
2367,2367,1.099654e+00
2368,2368,1.105190e+00
2369,2369,1.110727e+00
2370,2370,1.116263e+00
2371,2371,1.121799e+00
2372,2372,1.127336e+00
2373,2373,1.132872e+00
2374,2374,1.138408e+00
2375,2375,1.143945e+00
2376,2376,1.149481e+00
2377,2377,1.155017e+00
2378,2378,1.160554e+00
2379,2379,1.166090e+00
2380,2380,1.171626e+00
2381,2381,1.177163e+00
2382,2382,1.182699e+00
2383,2383,1.188235e+00
2384,2384,1.193772e+00
2385,2385,1.199308e+00
2386,2386,1.204844e+00
2387,2387,1.210381e+00
2388,2388,1.215917e+00
2389,2389,1.221453e+00
2390,2390,1.226990e+00
2391,2391,1.232526e+00
2392,2392,1.238062e+00
2393,2393,1.243599e+00
2394,2394,1.249135e+00
2395,2395,1.254671e+00
2396,2396,1.260208e+00
2397,2397,1.265744e+00
2398,2398,1.271280e+00
2399,2399,1.276817e+00
2400,2400,1.005652e+00
2401,2401,1.011303e+00
2402,2402,1.016955e+00
2403,2403,1.022607e+00
2404,2404,1.028258e+00
2405,2405,1.033910e+00
2406,2406,1.039562e+00
2407,2407,1.045213e+00
2408,2408,1.050865e+00
2409,2409,1.056517e+00
2410,2410,1.062168e+00
2411,2411,1.067820e+00
2412,2412,1.073472e+00
2413,2413,1.079123e+00
2414,2414,1.084775e+00
2415,2415,1.090427e+00
2416,2416,1.096078e+00
2417,2417,1.101730e+00
2418,2418,1.107382e+00
2419,2419,1.113033e+00
2420,2420,1.118685e+00
2421,2421,1.124337e+00
2422,2422,1.129988e+00
2423,2423,1.135640e+00
2424,2424,1.141292e+00
2425,2425,1.146943e+00
2426,2426,1.152595e+00
2427,2427,1.158247e+00
2428,2428,1.163899e+00
2429,2429,1.169550e+00
2430,2430,1.175202e+00
2431,2431,1.180854e+00
2432,2432,1.186505e+00
2433,2433,1.192157e+00
2434,2434,1.197809e+00
2435,2435,1.203460e+00
2436,2436,1.209112e+00
2437,2437,1.214764e+00
2438,2438,1.220415e+00
2439,2439,1.226067e+00
2440,2440,1.231719e+00
2441,2441,1.237370e+00
2442,2442,1.243022e+00
2443,2443,1.248674e+00
2444,2444,1.254325e+00
2445,2445,1.259977e+00
2446,2446,1.265629e+00
2447,2447,1.271280e+00
2448,2448,1.276932e+00
2449,2449,1.282584e+00
2450,2450,1.005767e+00
2451,2451,1.011534e+00
2452,2452,1.017301e+00
2453,2453,1.023068e+00
2454,2454,1.028835e+00
2455,2455,1.034602e+00
2456,2456,1.040369e+00
2457,2457,1.046136e+00
2458,2458,1.051903e+00
2459,2459,1.057670e+00
2460,2460,1.063437e+00
2461,2461,1.069204e+00
2462,2462,1.074971e+00
2463,2463,1.080738e+00
2464,2464,1.086505e+00
2465,2465,1.092272e+00
2466,2466,1.098039e+00
2467,2467,1.103806e+00
2468,2468,1.109573e+00
2469,2469,1.115340e+00
2470,2470,1.121107e+00
2471,2471,1.126874e+00
2472,2472,1.132641e+00
2473,2473,1.138408e+00
2474,2474,1.144175e+00
2475,2475,1.149942e+00
2476,2476,1.155709e+00
2477,2477,1.161476e+00
2478,2478,1.167243e+00
2479,2479,1.173010e+00
2480,2480,1.178777e+00
2481,2481,1.184544e+00
2482,2482,1.190311e+00
2483,2483,1.196078e+00
2484,2484,1.201845e+00
2485,2485,1.207612e+00
2486,2486,1.213379e+00
2487,2487,1.219146e+00
2488,2488,1.224913e+00
2489,2489,1.230681e+00
2490,2490,1.236448e+00
2491,2491,1.242215e+00
2492,2492,1.247982e+00
2493,2493,1.253749e+00
2494,2494,1.259516e+00
2495,2495,1.265283e+00
2496,2496,1.271050e+00
2497,2497,1.276817e+00
2498,2498,1.282584e+00
2499,2499,1.288351e+00
